rows/crime,rows/difference,rows/end_period1,rows/end_period2,rows/period1_count,rows/period2_count,rows/population,rows/sector,rows/start_period1,rows/start_period2
ROBO DE VEHICULO AUTOMOTOR C.V.,5,2022-12,2023-12,52,57,33579,MIXQUIC,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,1,2022-12,2023-12,34,35,12102,MOCTEZUMA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-2,2022-12,2023-12,7,5,12649,MORELOS,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,4,2022-12,2023-12,9,13,7856,NAPOLES,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,2,2022-12,2023-12,10,12,9808,NARVARTE-ALAMOS,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-6,2022-12,2023-12,8,2,6406,NATIVITAS,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-2,2022-12,2023-12,229,227,,NO ESPECIFICADO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-8,2022-12,2023-12,36,28,24085,OASIS,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-10,2022-12,2023-12,38,28,47637,PADIERNA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,5,2022-12,2023-12,30,35,13284,PANTITLAN,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-5,2022-12,2023-12,27,22,45966,PLATEROS,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,1,2022-12,2023-12,3,4,5611,POLANCO-CASTILLO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-1,2022-12,2023-12,8,7,12243,PORTALES,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-13,2022-12,2023-12,41,28,36217,PRADERA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,31,2022-12,2023-12,62,93,43116,QUETZAL,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-12,2022-12,2023-12,27,15,30408,QUIROGA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-3,2022-12,2023-12,7,4,4141,REVOLUCION-ALAMEDA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,2,2022-12,2023-12,5,7,7814,ROMA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,3,2022-12,2023-12,14,17,7894,SAN ANGEL,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-2,2022-12,2023-12,16,14,23185,SAN JERONIMO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-6,2022-12,2023-12,46,40,37989,SANTA CRUZ,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-13,2022-12,2023-12,31,18,40065,SANTA FE,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,1,2022-12,2023-12,3,4,31666,SOTELO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-4,2022-12,2023-12,16,12,18220,TACUBA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,5,2022-12,2023-12,6,11,13102,TACUBAYA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,2,2022-12,2023-12,10,12,14638,TAXQUEÑA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,1,2022-12,2023-12,5,6,13235,TECOMITL,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-21,2022-12,2023-12,53,32,25702,TEOTONGO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,1,2022-12,2023-12,51,52,43511,TEPEPAN,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,8,2022-12,2023-12,12,20,9609,TEPEYAC,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,16,2022-12,2023-12,59,75,36811,TEZONCO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-16,2022-12,2023-12,58,42,17800,TICOMAN,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,8,2022-12,2023-12,19,27,18974,TLACOTAL,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,-3,2022-12,2023-12,13,10,16096,TLATELOLCO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,5,2022-12,2023-12,14,19,27528,UNIVERSIDAD,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,8,2022-12,2023-12,20,28,24813,XOTEPINGO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,13,2022-12,2023-12,57,70,31280,ZAPOTITLA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR C.V.,8,2022-12,2023-12,5,13,8502,ZARAGOZA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-8,2022-12,2023-12,134,126,22143,ABASTO-REFORMA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-8,2022-12,2023-12,52,44,31805,ALPES,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-7,2022-12,2023-12,35,28,4441,ANGEL-ZONA ROSA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-1,2022-12,2023-12,59,58,30506,ARAGON,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,0,2022-12,2023-12,36,36,22309,ARENAL,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,8,2022-12,2023-12,45,53,12999,ASTURIAS,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-11,2022-12,2023-12,49,38,9110,BUENAVISTA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,3,2022-12,2023-12,6,9,13501,CHAPULTEPEC,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,30,2022-12,2023-12,52,82,13900,CHURUBUSCO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-4,2022-12,2023-12,56,52,23963,CLAVERIA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-4,2022-12,2023-12,88,84,9495,COAPA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-13,2022-12,2023-12,26,13,12135,CONGRESO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-5,2022-12,2023-12,31,26,15715,CONSULADO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,1,2022-12,2023-12,5,6,10129,CORREDOR-CENTRO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,14,2022-12,2023-12,78,92,14705,COYOACAN,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-22,2022-12,2023-12,40,18,24009,CUAJIMALPA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-11,2022-12,2023-12,122,111,30453,CUAUTEPEC,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,3,2022-12,2023-12,53,56,20511,CUCHILLA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,13,2022-12,2023-12,37,50,11851,CUITLAHUAC,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,21,2022-12,2023-12,93,114,18589,CULHUACAN,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,28,2022-12,2023-12,51,79,7971,DEL VALLE,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,5,2022-12,2023-12,36,41,24310,DINAMO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-9,2022-12,2023-12,31,22,20452,EL YAQUI,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,6,2022-12,2023-12,65,71,32788,ESTRELLA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-12,2022-12,2023-12,67,55,38354,FUENTE,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,11,2022-12,2023-12,55,66,19129,GRANJAS,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-3,2022-12,2023-12,65,62,21186,HORMIGA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-1,2022-12,2023-12,92,91,33196,HUIPULCO-HOSPITALES,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,3,2022-12,2023-12,41,44,16877,IZTACCIHUATL,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-44,2022-12,2023-12,114,70,30260,LA NORIA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-23,2022-12,2023-12,51,28,14968,LA RAZA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-7,2022-12,2023-12,77,70,16393,LINDAVISTA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,23,2022-12,2023-12,44,67,12330,MERCED-BALBUENA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-3,2022-12,2023-12,18,15,24021,MILPA ALTA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,1,2022-12,2023-12,6,7,5681,MIXCALCO-HERALDO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-20,2022-12,2023-12,98,78,33579,MIXQUIC,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-5,2022-12,2023-12,73,68,12102,MOCTEZUMA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,0,2022-12,2023-12,8,8,12649,MORELOS,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,12,2022-12,2023-12,42,54,7856,NAPOLES,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-10,2022-12,2023-12,95,85,9808,NARVARTE-ALAMOS,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,14,2022-12,2023-12,21,35,6406,NATIVITAS,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,166,2022-12,2023-12,222,388,,NO ESPECIFICADO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-14,2022-12,2023-12,104,90,24085,OASIS,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,25,2022-12,2023-12,69,94,47637,PADIERNA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-26,2022-12,2023-12,108,82,13284,PANTITLAN,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,0,2022-12,2023-12,75,75,45966,PLATEROS,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,3,2022-12,2023-12,24,27,5611,POLANCO-CASTILLO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,28,2022-12,2023-12,72,100,12243,PORTALES,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,9,2022-12,2023-12,95,104,36217,PRADERA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-34,2022-12,2023-12,100,66,43116,QUETZAL,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-2,2022-12,2023-12,58,56,30408,QUIROGA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-3,2022-12,2023-12,30,27,4141,REVOLUCION-ALAMEDA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-10,2022-12,2023-12,66,56,7814,ROMA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-2,2022-12,2023-12,50,48,7894,SAN ANGEL,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,9,2022-12,2023-12,45,54,23185,SAN JERONIMO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-23,2022-12,2023-12,100,77,37989,SANTA CRUZ,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-1,2022-12,2023-12,59,58,40065,SANTA FE,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,1,2022-12,2023-12,30,31,31666,SOTELO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,10,2022-12,2023-12,68,78,18220,TACUBA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-12,2022-12,2023-12,52,40,13102,TACUBAYA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,12,2022-12,2023-12,70,82,14638,TAXQUEÑA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-4,2022-12,2023-12,15,11,13235,TECOMITL,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-32,2022-12,2023-12,116,84,25702,TEOTONGO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-64,2022-12,2023-12,175,111,43511,TEPEPAN,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-8,2022-12,2023-12,74,66,9609,TEPEYAC,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,24,2022-12,2023-12,129,153,36811,TEZONCO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-8,2022-12,2023-12,73,65,17800,TICOMAN,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,5,2022-12,2023-12,70,75,18974,TLACOTAL,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,0,2022-12,2023-12,37,37,16096,TLATELOLCO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,10,2022-12,2023-12,54,64,27528,UNIVERSIDAD,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,20,2022-12,2023-12,87,107,24813,XOTEPINGO,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-13,2022-12,2023-12,150,137,31280,ZAPOTITLA,2022-01,2023-01
ROBO DE VEHICULO AUTOMOTOR S.V.,-8,2022-12,2023-12,33,25,8502,ZARAGOZA,2022-01,2023-01
SECUESTRO,-1,2022-12,2023-12,1,0,22143,ABASTO-REFORMA,2022-01,2023-01
SECUESTRO,1,2022-12,2023-12,0,1,31805,ALPES,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,4441,ANGEL-ZONA ROSA,2022-01,2023-01
SECUESTRO,-1,2022-12,2023-12,1,0,30506,ARAGON,2022-01,2023-01
SECUESTRO,1,2022-12,2023-12,0,1,22309,ARENAL,2022-01,2023-01
SECUESTRO,2,2022-12,2023-12,0,2,12999,ASTURIAS,2022-01,2023-01
SECUESTRO,1,2022-12,2023-12,0,1,9110,BUENAVISTA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,13501,CHAPULTEPEC,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,13900,CHURUBUSCO,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,23963,CLAVERIA,2022-01,2023-01
SECUESTRO,1,2022-12,2023-12,0,1,9495,COAPA,2022-01,2023-01
SECUESTRO,1,2022-12,2023-12,0,1,12135,CONGRESO,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,15715,CONSULADO,2022-01,2023-01
SECUESTRO,1,2022-12,2023-12,0,1,10129,CORREDOR-CENTRO,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,14705,COYOACAN,2022-01,2023-01
SECUESTRO,-1,2022-12,2023-12,1,0,24009,CUAJIMALPA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,30453,CUAUTEPEC,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,20511,CUCHILLA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,11851,CUITLAHUAC,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,18589,CULHUACAN,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,7971,DEL VALLE,2022-01,2023-01
SECUESTRO,1,2022-12,2023-12,0,1,24310,DINAMO,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,20452,EL YAQUI,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,32788,ESTRELLA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,38354,FUENTE,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,19129,GRANJAS,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,21186,HORMIGA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,1,1,33196,HUIPULCO-HOSPITALES,2022-01,2023-01
SECUESTRO,1,2022-12,2023-12,0,1,16877,IZTACCIHUATL,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,30260,LA NORIA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,1,1,14968,LA RAZA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,16393,LINDAVISTA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,12330,MERCED-BALBUENA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,24021,MILPA ALTA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,1,1,5681,MIXCALCO-HERALDO,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,33579,MIXQUIC,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,12102,MOCTEZUMA,2022-01,2023-01
SECUESTRO,-1,2022-12,2023-12,1,0,12649,MORELOS,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,7856,NAPOLES,2022-01,2023-01
SECUESTRO,-2,2022-12,2023-12,2,0,9808,NARVARTE-ALAMOS,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,6406,NATIVITAS,2022-01,2023-01
SECUESTRO,-1,2022-12,2023-12,3,2,,NO ESPECIFICADO,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,24085,OASIS,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,47637,PADIERNA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,13284,PANTITLAN,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,45966,PLATEROS,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,5611,POLANCO-CASTILLO,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,12243,PORTALES,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,36217,PRADERA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,43116,QUETZAL,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,30408,QUIROGA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,4141,REVOLUCION-ALAMEDA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,7814,ROMA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,7894,SAN ANGEL,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,23185,SAN JERONIMO,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,37989,SANTA CRUZ,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,40065,SANTA FE,2022-01,2023-01
SECUESTRO,-1,2022-12,2023-12,1,0,31666,SOTELO,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,18220,TACUBA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,13102,TACUBAYA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,14638,TAXQUEÑA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,13235,TECOMITL,2022-01,2023-01
SECUESTRO,-1,2022-12,2023-12,1,0,25702,TEOTONGO,2022-01,2023-01
SECUESTRO,1,2022-12,2023-12,0,1,43511,TEPEPAN,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,9609,TEPEYAC,2022-01,2023-01
SECUESTRO,-1,2022-12,2023-12,1,0,36811,TEZONCO,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,17800,TICOMAN,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,18974,TLACOTAL,2022-01,2023-01
SECUESTRO,2,2022-12,2023-12,0,2,16096,TLATELOLCO,2022-01,2023-01
SECUESTRO,1,2022-12,2023-12,0,1,27528,UNIVERSIDAD,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,24813,XOTEPINGO,2022-01,2023-01
SECUESTRO,-1,2022-12,2023-12,1,0,31280,ZAPOTITLA,2022-01,2023-01
SECUESTRO,0,2022-12,2023-12,0,0,8502,ZARAGOZA,2022-01,2023-01
VIOLACION,-3,2022-12,2023-12,25,22,22143,ABASTO-REFORMA,2022-01,2023-01
VIOLACION,-4,2022-12,2023-12,35,31,31805,ALPES,2022-01,2023-01
VIOLACION,-9,2022-12,2023-12,20,11,4441,ANGEL-ZONA ROSA,2022-01,2023-01
VIOLACION,6,2022-12,2023-12,9,15,30506,ARAGON,2022-01,2023-01
VIOLACION,6,2022-12,2023-12,9,15,22309,ARENAL,2022-01,2023-01
VIOLACION,-13,2022-12,2023-12,47,34,12999,ASTURIAS,2022-01,2023-01
VIOLACION,-10,2022-12,2023-12,31,21,9110,BUENAVISTA,2022-01,2023-01
VIOLACION,-5,2022-12,2023-12,6,1,13501,CHAPULTEPEC,2022-01,2023-01
VIOLACION,2,2022-12,2023-12,13,15,13900,CHURUBUSCO,2022-01,2023-01
VIOLACION,-9,2022-12,2023-12,31,22,23963,CLAVERIA,2022-01,2023-01
VIOLACION,1,2022-12,2023-12,14,15,9495,COAPA,2022-01,2023-01
VIOLACION,-2,2022-12,2023-12,10,8,12135,CONGRESO,2022-01,2023-01
VIOLACION,-2,2022-12,2023-12,15,13,15715,CONSULADO,2022-01,2023-01
VIOLACION,0,2022-12,2023-12,8,8,10129,CORREDOR-CENTRO,2022-01,2023-01
VIOLACION,-1,2022-12,2023-12,14,13,14705,COYOACAN,2022-01,2023-01
VIOLACION,-4,2022-12,2023-12,19,15,24009,CUAJIMALPA,2022-01,2023-01
VIOLACION,11,2022-12,2023-12,39,50,30453,CUAUTEPEC,2022-01,2023-01
VIOLACION,-5,2022-12,2023-12,12,7,20511,CUCHILLA,2022-01,2023-01
VIOLACION,3,2022-12,2023-12,7,10,11851,CUITLAHUAC,2022-01,2023-01
VIOLACION,-4,2022-12,2023-12,18,14,18589,CULHUACAN,2022-01,2023-01
VIOLACION,4,2022-12,2023-12,11,15,7971,DEL VALLE,2022-01,2023-01
VIOLACION,-7,2022-12,2023-12,21,14,24310,DINAMO,2022-01,2023-01
VIOLACION,-5,2022-12,2023-12,18,13,20452,EL YAQUI,2022-01,2023-01
VIOLACION,-7,2022-12,2023-12,31,24,32788,ESTRELLA,2022-01,2023-01
VIOLACION,0,2022-12,2023-12,34,34,38354,FUENTE,2022-01,2023-01
VIOLACION,-7,2022-12,2023-12,17,10,19129,GRANJAS,2022-01,2023-01
VIOLACION,2,2022-12,2023-12,13,15,21186,HORMIGA,2022-01,2023-01
VIOLACION,-5,2022-12,2023-12,49,44,33196,HUIPULCO-HOSPITALES,2022-01,2023-01
VIOLACION,4,2022-12,2023-12,19,23,16877,IZTACCIHUATL,2022-01,2023-01
VIOLACION,4,2022-12,2023-12,36,40,30260,LA NORIA,2022-01,2023-01
VIOLACION,-3,2022-12,2023-12,12,9,14968,LA RAZA,2022-01,2023-01
VIOLACION,-5,2022-12,2023-12,19,14,16393,LINDAVISTA,2022-01,2023-01
VIOLACION,-6,2022-12,2023-12,21,15,12330,MERCED-BALBUENA,2022-01,2023-01
VIOLACION,-10,2022-12,2023-12,29,19,24021,MILPA ALTA,2022-01,2023-01
VIOLACION,0,2022-12,2023-12,10,10,5681,MIXCALCO-HERALDO,2022-01,2023-01
VIOLACION,-10,2022-12,2023-12,42,32,33579,MIXQUIC,2022-01,2023-01
VIOLACION,-6,2022-12,2023-12,28,22,12102,MOCTEZUMA,2022-01,2023-01
VIOLACION,-3,2022-12,2023-12,13,10,12649,MORELOS,2022-01,2023-01
VIOLACION,-7,2022-12,2023-12,26,19,7856,NAPOLES,2022-01,2023-01
VIOLACION,-11,2022-12,2023-12,28,17,9808,NARVARTE-ALAMOS,2022-01,2023-01
VIOLACION,-6,2022-12,2023-12,11,5,6406,NATIVITAS,2022-01,2023-01
VIOLACION,2,2022-12,2023-12,563,565,,NO ESPECIFICADO,2022-01,2023-01
VIOLACION,-1,2022-12,2023-12,30,29,24085,OASIS,2022-01,2023-01
VIOLACION,4,2022-12,2023-12,37,41,47637,PADIERNA,2022-01,2023-01
VIOLACION,7,2022-12,2023-12,30,37,13284,PANTITLAN,2022-01,2023-01
VIOLACION,-8,2022-12,2023-12,44,36,45966,PLATEROS,2022-01,2023-01
VIOLACION,-1,2022-12,2023-12,7,6,5611,POLANCO-CASTILLO,2022-01,2023-01
VIOLACION,-5,2022-12,2023-12,23,18,12243,PORTALES,2022-01,2023-01
VIOLACION,-8,2022-12,2023-12,28,20,36217,PRADERA,2022-01,2023-01
VIOLACION,5,2022-12,2023-12,38,43,43116,QUETZAL,2022-01,2023-01
VIOLACION,10,2022-12,2023-12,21,31,30408,QUIROGA,2022-01,2023-01
VIOLACION,0,2022-12,2023-12,25,25,4141,REVOLUCION-ALAMEDA,2022-01,2023-01
VIOLACION,-6,2022-12,2023-12,27,21,7814,ROMA,2022-01,2023-01
VIOLACION,3,2022-12,2023-12,14,17,7894,SAN ANGEL,2022-01,2023-01
VIOLACION,-5,2022-12,2023-12,25,20,23185,SAN JERONIMO,2022-01,2023-01
VIOLACION,6,2022-12,2023-12,34,40,37989,SANTA CRUZ,2022-01,2023-01
VIOLACION,-5,2022-12,2023-12,31,26,40065,SANTA FE,2022-01,2023-01
VIOLACION,-3,2022-12,2023-12,13,10,31666,SOTELO,2022-01,2023-01
VIOLACION,-14,2022-12,2023-12,39,25,18220,TACUBA,2022-01,2023-01
VIOLACION,4,2022-12,2023-12,17,21,13102,TACUBAYA,2022-01,2023-01
VIOLACION,-7,2022-12,2023-12,21,14,14638,TAXQUEÑA,2022-01,2023-01
VIOLACION,1,2022-12,2023-12,8,9,13235,TECOMITL,2022-01,2023-01
VIOLACION,-15,2022-12,2023-12,56,41,25702,TEOTONGO,2022-01,2023-01
VIOLACION,-11,2022-12,2023-12,61,50,43511,TEPEPAN,2022-01,2023-01
VIOLACION,1,2022-12,2023-12,17,18,9609,TEPEYAC,2022-01,2023-01
VIOLACION,-7,2022-12,2023-12,50,43,36811,TEZONCO,2022-01,2023-01
VIOLACION,-6,2022-12,2023-12,25,19,17800,TICOMAN,2022-01,2023-01
VIOLACION,16,2022-12,2023-12,21,37,18974,TLACOTAL,2022-01,2023-01
VIOLACION,-6,2022-12,2023-12,20,14,16096,TLATELOLCO,2022-01,2023-01
VIOLACION,-8,2022-12,2023-12,30,22,27528,UNIVERSIDAD,2022-01,2023-01
VIOLACION,-7,2022-12,2023-12,34,27,24813,XOTEPINGO,2022-01,2023-01
VIOLACION,-8,2022-12,2023-12,42,34,31280,ZAPOTITLA,2022-01,2023-01
VIOLACION,2,2022-12,2023-12,4,6,8502,ZARAGOZA,2022-01,2023-01
